tournament_id,tournament_name,award_id,award_name,shared,player_id,family_name,given_name,team_id,team_name,team_code
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,FALSE,cf14c8ea-cb09-5a37-8eed-2c9771a71d95,Morgan,Alex,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,2706856d-7c29-5046-9965-6757353e7c40,Golden Glove,FALSE,b2f2805b-8a85-5209-9f7a-9c5e7030f120,van Veenendaal,Sari,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,2d56e716-10fa-516e-873c-fd3d07311ac3,Bronze Ball,FALSE,1118a508-26ae-5fa7-b5e8-d07f2cf8ab82,Lavelle,Rose,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,a2b5f03d-c569-5a33-bd83-3cd6defb880b,Rapinoe,Megan,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,7bce3bf7-bf00-57c4-a233-df30f1649bf4,Best Young Player,FALSE,bb8d9d7d-e5fd-5b37-9364-1a0d3ca0e8af,Gwinn,Giulia,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,dc1a1d87-90b1-53a5-b459-f640fef335fe,Silver Ball,FALSE,942b6127-616f-5574-8ed5-19dec9b48ebc,Bronze,Lucy,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,FALSE,8004e53f-a1d6-53fd-a009-9a092911d29b,White,Ellen,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG
013eb3e7-ff79-5592-944c-ca635e888abb,2019 FIFA Women's World Cup,ffb4a7c1-56a8-5e9b-86c7-c9bafbe0997b,Golden Ball,FALSE,a2b5f03d-c569-5a33-bd83-3cd6defb880b,Rapinoe,Megan,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,FALSE,deac22d1-515b-5076-b3d2-5c248fa1521f,Lloyd,Carli,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,2706856d-7c29-5046-9965-6757353e7c40,Golden Glove,FALSE,558c67b8-7cc6-5d06-86f5-9b11161c5d2a,Solo,Hope,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,2d56e716-10fa-516e-873c-fd3d07311ac3,Bronze Ball,FALSE,600ee0ab-462e-53cd-b664-4bacfafa3438,Miyama,Aya,230373b7-3a16-506a-b5f6-acc37d7e801d,Japan,JPN
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,d4368802-35bf-57e9-988e-3aa5cf54f028,Šašić,Célia,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,7bce3bf7-bf00-57c4-a233-df30f1649bf4,Best Young Player,FALSE,daaaa7ff-bdbf-5130-a0ec-bdd048640701,Buchanan,Kadeisha,1234d812-2e40-561b-90a3-ed4f9e66bd63,Canada,CAN
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,dc1a1d87-90b1-53a5-b459-f640fef335fe,Silver Ball,FALSE,d1ee83de-938d-5f55-8e58-513d8815a7ca,Henry,Amandine,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,FALSE,fba60221-511a-5bb6-9e5b-6cadc07df930,Mittag,Anja,eff0a856-a340-5ec8-84e8-121552da2cda,Germany,DEU
09a48bd3-5401-5de4-9bd5-0e907ba0fee6,2015 FIFA Women's World Cup,ffb4a7c1-56a8-5e9b-86c7-c9bafbe0997b,Golden Ball,FALSE,deac22d1-515b-5076-b3d2-5c248fa1521f,Lloyd,Carli,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,2706856d-7c29-5046-9965-6757353e7c40,Golden Glove,TRUE,8e19ce04-a1eb-53ae-8995-7d00ae966422,Gao,Hong,93542d8e-8aca-5c07-ad21-5c493fdf083e,China,CHN
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,2706856d-7c29-5046-9965-6757353e7c40,Golden Glove,TRUE,f4ca25eb-dba7-5a77-a44a-1b9f78d20890,Scurry,Briana,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,2d56e716-10fa-516e-873c-fd3d07311ac3,Bronze Ball,FALSE,f391f2ac-4261-57a6-88dd-be7bf840f44f,Akers,Michelle,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,TRUE,cf2023da-2602-5243-8b49-f2542957fdec,Sissi,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,TRUE,c60b27c9-3f90-5261-8750-4c5f377b295a,Sun,Wen,93542d8e-8aca-5c07-ad21-5c493fdf083e,China,CHN
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,dc1a1d87-90b1-53a5-b459-f640fef335fe,Silver Ball,FALSE,cf2023da-2602-5243-8b49-f2542957fdec,Sissi,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,FALSE,fed9938a-eeac-599e-ad8f-03d456de0420,Aarønes,Ann Kristin,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR
14ac8c65-b6bd-5301-83ca-d190f210e04f,1999 FIFA Women's World Cup,ffb4a7c1-56a8-5e9b-86c7-c9bafbe0997b,Golden Ball,FALSE,c60b27c9-3f90-5261-8750-4c5f377b295a,Sun,Wen,93542d8e-8aca-5c07-ad21-5c493fdf083e,China,CHN
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,FALSE,ac0f4b77-cefa-51ef-aead-07fee7dd9f91,Cea,Pedro,f8764a69-de29-59f5-8e79-715c4bf88a11,Uruguay,URY
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,f6c4e5f2-079c-5b10-a65b-20cc9f1b74a6,Stábile,Guillermo,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG
15f11a97-c603-53ea-be3a-d196027360e9,1930 FIFA Men's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,FALSE,0178b0d6-d1b8-59cb-b6b8-cc4f4060c8fa,Patenaude,Bert,10913c23-6023-563d-94df-9b4fb66c3432,United States,USA
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,FALSE,9f33a8a5-02b8-5290-bede-e946023a7c13,Haller,Helmut,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,348022e6-d570-5426-8c84-59a7656e69f8,Eusébio,,13eebf0f-eb49-5e70-97f9-84f0395ceff1,Portugal,PRT
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,7bce3bf7-bf00-57c4-a233-df30f1649bf4,Best Young Player,FALSE,a6d6171a-3cc0-5622-91c6-70d890978566,Beckenbauer,Franz,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,TRUE,a6d6171a-3cc0-5622-91c6-70d890978566,Beckenbauer,Franz,adbcf28f-5f27-56bd-bca0-909cf77a8ae0,West Germany,DEU
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,TRUE,cea57e46-1607-5b3c-a29b-d88941bc8392,Bene,Ferenc,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,TRUE,1bbb56d9-1b86-5bfb-8928-450222411144,Hurst,Geoff,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG
16504e44-4d0e-5f54-9f9d-c1dfa90a0f20,1966 FIFA Men's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,TRUE,e0143a1d-3ace-5d4c-9dad-0559f2c176d0,Porkujan,Valeriy,6c983d26-03e1-5649-a13f-42b61e101a0e,Soviet Union,SUN
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,FALSE,9c3f4876-4e13-5142-bfd2-7b15191d853e,Cubillas,Teófilo,db3abc88-7f89-5183-bc6d-ea6fa7c361d9,Peru,PER
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,2d56e716-10fa-516e-873c-fd3d07311ac3,Bronze Ball,FALSE,e597ad94-d887-590f-88cb-f06a9c358dd3,Dirceu,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,24f32533-bea2-57d3-806f-f01120e3d751,Kempes,Mario,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,7bce3bf7-bf00-57c4-a233-df30f1649bf4,Best Young Player,FALSE,e17d0f3f-f0c0-5714-8c19-c57f7b51323b,Cabrini,Antonio,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,dc1a1d87-90b1-53a5-b459-f640fef335fe,Silver Ball,FALSE,89c7528b-4e1b-5141-97ed-746c280e9a4a,Rossi,Paolo,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,FALSE,ea2da0fb-34b0-5813-8789-cdd218e3d0e7,Rensenbrink,Rob,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD
173406d4-d15a-5033-bddc-c3f91ccad965,1978 FIFA Men's World Cup,ffb4a7c1-56a8-5e9b-86c7-c9bafbe0997b,Golden Ball,FALSE,24f32533-bea2-57d3-806f-f01120e3d751,Kempes,Mario,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,FALSE,7fca7ac4-783e-58c9-ab5a-4b9739ece8dc,Riise,Hege,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,2d56e716-10fa-516e-873c-fd3d07311ac3,Bronze Ball,FALSE,fed9938a-eeac-599e-ad8f-03d456de0420,Aarønes,Ann Kristin,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,fed9938a-eeac-599e-ad8f-03d456de0420,Aarønes,Ann Kristin,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,dc1a1d87-90b1-53a5-b459-f640fef335fe,Silver Ball,FALSE,a6396e87-d2bc-5494-9e24-238799e46006,Espeseth,Gro,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,FALSE,66db88bd-b330-538a-8714-0a2e50068934,Shi,Guihong,93542d8e-8aca-5c07-ad21-5c493fdf083e,China,CHN
1e88b29b-3883-56c0-a9f4-0fc4447d0f51,1995 FIFA Women's World Cup,ffb4a7c1-56a8-5e9b-86c7-c9bafbe0997b,Golden Ball,FALSE,7fca7ac4-783e-58c9-ab5a-4b9739ece8dc,Riise,Hege,187544dc-4b46-5bf6-a079-e124899a9090,Norway,NOR
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,2706856d-7c29-5046-9965-6757353e7c40,Golden Glove,FALSE,941ff295-53c1-55f5-9374-0ac4c7fa5de3,Preud'homme,Michel,3aa56241-3868-505a-ac6a-753aefa79cc2,Belgium,BEL
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,2d56e716-10fa-516e-873c-fd3d07311ac3,Bronze Ball,FALSE,3d429cd6-3d00-5163-a90f-a858f6f900c1,Stoichkov,Hristo,f4b41163-3c82-5e1e-af54-e7ecc8a15135,Bulgaria,BGR
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,TRUE,9bfb3cf2-2b39-56fe-80fa-00555f10c249,Salenko,Oleg,6eb0485e-97e8-57e7-bf93-6c300f3e003a,Russia,RUS
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,TRUE,3d429cd6-3d00-5163-a90f-a858f6f900c1,Stoichkov,Hristo,f4b41163-3c82-5e1e-af54-e7ecc8a15135,Bulgaria,BGR
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,7bce3bf7-bf00-57c4-a233-df30f1649bf4,Best Young Player,FALSE,23acfd2b-d706-5da0-b0d7-be52e72106c3,Overmars,Marc,d522b940-a152-5cc7-bcb3-89e28a1ce459,Netherlands,NLD
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,dc1a1d87-90b1-53a5-b459-f640fef335fe,Silver Ball,FALSE,cf05a9b9-1ccf-5c78-b51e-a685a5a6a6b9,Baggio,Roberto,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,TRUE,f6804938-78a2-5570-827f-457accc951ec,Andersson,Kennet,3611e724-8c08-5f63-b63d-e1cad6af784c,Sweden,SWE
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,TRUE,705a28fe-4421-5794-a754-fdc7846fe0e8,Romário,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
20ab0077-a605-5083-9dc5-cd0d38739b20,1994 FIFA Men's World Cup,ffb4a7c1-56a8-5e9b-86c7-c9bafbe0997b,Golden Ball,FALSE,705a28fe-4421-5794-a754-fdc7846fe0e8,Romário,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,FALSE,b0e9893a-85a2-5be7-b3fc-19822921599c,Griezmann,Antoine,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,2706856d-7c29-5046-9965-6757353e7c40,Golden Glove,FALSE,365f9f9d-fe95-5bb4-8560-5c2dcd6d946d,Courtois,Thibaut,3aa56241-3868-505a-ac6a-753aefa79cc2,Belgium,BEL
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,2d56e716-10fa-516e-873c-fd3d07311ac3,Bronze Ball,FALSE,b0e9893a-85a2-5be7-b3fc-19822921599c,Griezmann,Antoine,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,9cf6c4fd-8cf5-5ba2-b963-ee29be578f7d,Kane,Harry,43c1aac8-fa85-5e16-ba9c-4cfdcbc975b8,England,ENG
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,7bce3bf7-bf00-57c4-a233-df30f1649bf4,Best Young Player,FALSE,3ea58353-474b-5011-a28c-af53e448cfc5,Mbappé,Kylian,3d11f07c-c004-508d-9001-6f944119b2b0,France,FRA
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,dc1a1d87-90b1-53a5-b459-f640fef335fe,Silver Ball,FALSE,3826fb70-8da7-50c7-9b18-33659f9be60b,Hazard,Eden,3aa56241-3868-505a-ac6a-753aefa79cc2,Belgium,BEL
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,dffdfdd4-1589-58b6-9d9c-8d7dad85fff3,Bronze Boot,FALSE,e1136b8b-9398-573b-8bd1-b1214de9cd61,Lukaku,Romelu,3aa56241-3868-505a-ac6a-753aefa79cc2,Belgium,BEL
2670ca56-9aab-5ab6-95fe-055da95f80ff,2018 FIFA Men's World Cup,ffb4a7c1-56a8-5e9b-86c7-c9bafbe0997b,Golden Ball,FALSE,36378d2c-59c1-5ed4-8030-08041f7b9eeb,Modrić,Luka,0db8bc49-3546-517c-af2c-7abd04ae2214,Croatia,HRV
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,TRUE,eb219028-4097-5f19-ba16-76ef34f3ee6b,Piola,Silvio,a42d3d6a-78dd-5ae6-8408-079a857a7c30,Italy,ITA
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,TRUE,b504d4a5-8ec6-5236-a2a2-63e8bfc53f46,Sárosi,György,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,TRUE,964cf0d1-ab94-59fa-9cd4-9d1c5dc280ea,Zsengellér,Gyula,f16b7d5c-db54-5b27-b827-e848a3035641,Hungary,HUN
27c90506-c75e-5fba-813d-68c0722b56bf,1938 FIFA Men's World Cup,672468ba-91c6-59fb-99ee-fbd95ceb3da1,Golden Boot,FALSE,13fe3534-a2ea-5345-a87a-50403a8fc539,Leônidas,,498c5353-84ca-5f1c-8d71-0ae02196227c,Brazil,BRA
28d9ffd2-6063-5c73-aed8-40f06aeb44db,1990 FIFA Men's World Cup,0b160c9c-30db-58a1-b3c3-d1cc97de0cd1,Silver Boot,FALSE,e6ab21ee-0c6c-5c0a-a23f-690085bed84e,Skuhravý,Tomáš,cf23603f-09d6-52e6-9c7e-fb8db4554297,Czechoslovakia,CSK
28d9ffd2-6063-5c73-aed8-40f06aeb44db,1990 FIFA Men's World Cup,2d56e716-10fa-516e-873c-fd3d07311ac3,Bronze Ball,FALSE,3f00458e-da43-502e-ad10-2318ba2694df,Maradona,Diego,933a103d-d9d7-57a3-9c4a-fbc81d25a266,Argentina,ARG
