referee_id,family_name,given_name,male,female,country_name,confederation_id,confederation_name,confederation_code,wikipedia_link_referee
103f6956-7121-504b-ba65-050d6072a394,Abdel-Fatah,Essam,TRUE,FALSE,Egypt,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Essam_Abd_El_Fatah
3d234ecd-c645-5c02-a571-67162909caf4,Abidoye,Bola Elizabeth,FALSE,TRUE,Nigeria,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,
a8ce2495-ab73-569b-9af3-6e18d01e66dc,Adair,John,TRUE,FALSE,Northern Ireland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
6165c24c-ba65-56fa-8fde-c8fad016c7f9,Adámková,Jana,FALSE,TRUE,Czech Republic,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Jana_Ad%C3%A1mkov%C3%A1
c34db10b-7d27-5936-8f98-9fb97278bd33,Agboyi,Xonam,FALSE,TRUE,Togo,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,
d50b3e10-6899-5e29-b87c-f0af516fc02c,Agnolin,Luigi,TRUE,FALSE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Luigi_Agnolin
6effe362-dd72-59f9-be71-c4bb20a5d810,Aguilar,Joel,TRUE,FALSE,El Salvador,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Joel_Aguilar
eeeb203b-2d1f-5abd-9bfe-184a380d765b,Aguilar Elizalde,Abel,TRUE,FALSE,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,
c636539a-8660-5255-a579-43b5fd7c8670,Ahlner,Sten,TRUE,FALSE,Sweden,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
e901bb60-d75c-5ba5-bb56-549fa47f06c7,Al-Doy,Ibrahim Youssef,TRUE,FALSE,Bahrain,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Ibrahim_Youssef_Al-Doy
0ab72bd5-be18-5e08-b7fb-a581927f2770,Al-Ghamdi,Khalil,TRUE,FALSE,Saudi Arabia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Khalil_Al_Ghamdi
1eff1e02-b415-5fad-893b-910ac45561e7,Al-Ghandour,Gamal,TRUE,FALSE,Egypt,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Gamal_Al-Ghandour
10a4f6d0-d2c2-5b4e-b225-63e611c6ea3f,Al-Jassim,Abdulrahman,TRUE,FALSE,Qatar,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Abdulrahman_Al-Jassim
f9900389-ea63-5c6d-acec-60c4b58c950b,Al-Shanar,Fallaj,TRUE,FALSE,Saudi Arabia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Fallaj_Al_Shanar
fbfcf383-dd9b-5c7b-8f61-e4b47c948563,Al-Sharif,Jamal,TRUE,FALSE,Syria,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Jamal_Al_Sharif
dcc96dd5-44a8-516b-b481-1bd9a28cfd26,Albon,Teodora,FALSE,TRUE,Romania,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Teodora_Albon
28e5a387-310f-56dd-a033-b3d51b0fb271,Alghoul,Yousef,TRUE,FALSE,Libya,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Yousef_Alghoul
5cdd5d87-28d5-5942-9c31-c6d6a909083c,Alvarado,Quetzalli,FALSE,TRUE,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,
e86967cc-dfd8-5e5a-b20c-212019a0df4a,Alves Batista,Edina,FALSE,TRUE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Edina_Alves_Batista
8af2cff6-87ec-510c-8b1f-034a57ddfc3a,Amarilla,Carlos,TRUE,FALSE,Paraguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Carlos_Amarilla
0a06dad4-485b-5221-ae97-30cf293362ad,Amedome,Vincentia,FALSE,TRUE,Togo,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,
e4b764b2-e73e-51e6-ba74-5dc4cd7a1304,Angeles,Arturo,TRUE,FALSE,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Arturo_Angeles
a28461f2-754c-54ff-8768-e442328609a1,Angonese,Aurelio,TRUE,FALSE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
f075b386-c191-57a1-8393-d33c89571efa,Aquino,Ubaldo,TRUE,FALSE,Paraguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Ubaldo_Aquino
68140538-5d35-592b-aa56-1cbc0803a7a1,Archundia,Benito,TRUE,FALSE,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Benito_Archundia
ddb3975d-a731-596a-bbae-d694da61a0ca,Aristizábal,Gilberto,TRUE,FALSE,Colombia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Gilberto_Aristiz%C3%A1bal
5cc63511-1fc9-5e01-bab5-524656df3458,Arppi Filho,Romualdo,TRUE,FALSE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Romualdo_Arppi_Filho
3555d9f8-cab3-59ea-ab93-64cbc6c06b94,Asensi,Manuel,TRUE,FALSE,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
27def076-ce78-51d7-a481-aeaa0673a829,Ashkenazi,Menachem,TRUE,FALSE,Israel,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Menachem_Ashkenazi
5ce35f01-9a82-5424-9a20-80149e7909c1,Aston,Kenneth,TRUE,FALSE,England,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Ken_Aston
87110dbc-b6a5-5ff0-8f49-cfe3fab931df,Azón Romá,Ramón,TRUE,FALSE,Spain,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
6078b3b6-802e-52a8-9bff-559751bec809,Babacan,Doğan,TRUE,FALSE,Turkey,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Do%C4%9Fan_Babacan
652f62aa-eb77-5c85-86e3-88fb3d17161b,Badilla,Rodrigo,TRUE,FALSE,Costa Rica,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Rodrigo_Badilla
b4ca43bc-21c5-5203-a422-d0787263a5e8,Baert,Louis,TRUE,FALSE,Belgium,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Louis_Baert
15120e0a-ea55-5f8a-9fc4-955e2d12a2ff,Baharmast,Esfandiar,TRUE,FALSE,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Esfandiar_Baharmast
945afb78-8afe-53c6-ae35-684c24096e03,Bahramov,Tofiq,TRUE,FALSE,Soviet Union,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Tofiq_Bahramov
fd661754-3348-5cf4-b908-23d2e9981443,Baldas,Fabio,TRUE,FALSE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Fabio_Baldas
a05b8cc3-c653-5995-b57d-9a6c4d288118,Baldassi,Héctor,TRUE,FALSE,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/H%C3%A9ctor_Baldassi
c54d3a84-c04a-5dcb-b468-0f5bd16d659b,Balvay,Thomas,TRUE,FALSE,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Thomas_Balvay
fdc5b52c-72de-5aa7-90fd-0893da8966cd,Bambridge,Chris,TRUE,FALSE,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Chris_Bambridge
08dd76bc-1b25-5884-9dc0-01cf3a2121aa,Barlassina,Rinaldo,TRUE,FALSE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Rinaldo_Barlassina
140b92a3-fc6b-5fab-adbb-130e3ede93b4,Barrancos,Luis,TRUE,FALSE,Bolivia,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Luis_Barrancos
ab4a8572-ecef-5895-b3b5-72a243896612,Barreto Ruíz,Ramón,TRUE,FALSE,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Ram%C3%B3n_Barreto
6718d560-b736-5841-b758-12843832e074,Barton,Iván,TRUE,FALSE,El Salvador,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Iván_Barton
9aa051ce-0598-5c67-b463-bf4450877581,Batres,Carlos Alberto,TRUE,FALSE,Guatemala,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Carlos_Alberto_Batres
6f6b60be-6b7e-5f0e-a07c-c7b2b18ca8c9,Batta,Marc,TRUE,FALSE,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Marc_Batta
7cb07148-58e0-515c-a246-301d87bb82f2,Beath,Chris,TRUE,FALSE,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Chris_Beath
f17a95f8-05f4-5ca2-b802-116fee3fa64f,Beaudoin,Marie-Soleil,FALSE,TRUE,Canada,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Marie-Soleil_Beaudoin
01bcf209-9fde-5583-8f6c-3bdff7f09576,Beck,Christine,FALSE,TRUE,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Christine_Baitinger
a083257e-d2dd-5ed1-971b-6f76d07b4755,Belqola,Said,TRUE,FALSE,Morocco,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Said_Belqola
bad1acc5-0213-5782-86b0-e427a56d022e,Benkö,Günter,TRUE,FALSE,Austria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/G%C3%BCnter_Benk%C3%B6
96689d5d-c1ac-5ca0-bac2-fe323fa60e97,Bennett,Jennifer,FALSE,TRUE,United States,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,
04c26ff1-57a0-5d17-88c8-36ac7f5c50af,Benquerença,Olegário,TRUE,FALSE,Portugal,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Oleg%C3%A1rio_Benqueren%C3%A7a
27d31860-d517-50f1-9664-d75ce2805fcc,Beranek,Alois,TRUE,FALSE,Austria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Alois_Beranek
a05a8ec0-53e6-5d42-bc68-6b4ba0dfc293,Bin Nasser,Ali,TRUE,FALSE,Tunisia,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Ali_Bin_Nasser
5b3ede95-0544-5268-8b13-f8152ea4216d,Birlem,Alfred,TRUE,FALSE,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
7574d838-339a-5d67-b703-e07ed2ec93f8,Biwersi,Ferdinand,TRUE,FALSE,West Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Ferdinand_Biwersi
f08b7c1d-24fb-522d-960e-38356e05c84b,Black,Linda May,FALSE,TRUE,New Zealand,af3baf15-a112-506c-a9a3-872a8414a8e2,Oceania Football Confederation,OFC,
49afe004-3b47-5ed4-8ce4-1b9c73b7fd06,Blavier,Antoine,TRUE,FALSE,Belgium,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Antoine_Blavier
90b84121-71bc-5ee7-95d4-8891670a78f0,Borjas,Melissa,FALSE,TRUE,Honduras,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Melissa_Borjas
9e14a050-efd3-5712-aafb-7391ff9fb94e,Boskovic,Tony,TRUE,FALSE,Australia,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Tony_Boskovic
291c54e6-493f-5073-93a3-9da64b895398,Boucetta,Fethi,TRUE,FALSE,Tunisia,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,
1caa804a-2cb6-57cb-af8c-0583d98898d3,Bouchardeau,Lucien,TRUE,FALSE,Niger,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,https://en.wikipedia.org/wiki/Lucien_Bouchardeau
146c82a1-af35-5861-8382-6998b844a054,Bouzo,Farouk,TRUE,FALSE,Syria,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Farouk_Bouzo
f6d82344-7d8b-5077-803b-1c2a11b37692,Braun,Eugen,TRUE,FALSE,Austria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
c74ee624-453f-59bb-b9eb-584ee618a167,Braz,Sandra,FALSE,TRUE,Portugal,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Sandra_Braz
0c0964d4-7628-587b-a0f2-cbb82d502d64,Brizio Carter,Arturo,TRUE,FALSE,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Arturo_Brizio_Carter
6fc19e80-8bc2-5663-bd9e-1fdb9639da01,Bronkhorst,Jan,TRUE,FALSE,Netherlands,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
8c00ae2f-ed04-5102-96df-1518cbfa9a88,Brummeier,Horst,TRUE,FALSE,Austria,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Horst_Brummeier
ef18b513-395a-5e23-b37f-848039baee88,Brych,Felix,TRUE,FALSE,Germany,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Felix_Brych
cc2ee577-6423-570e-8569-50e1fd271b5b,Bujsaim,Ali,TRUE,FALSE,United Arab Emirates,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Ali_Bujsaim
54d0e0e8-b719-58c1-9ae9-998076b32097,Busacca,Massimo,TRUE,FALSE,Switzerland,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Massimo_Busacca
5b425033-1087-5014-87bd-9ade5d40ab3b,Bustamante,Sergio,TRUE,FALSE,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
52525191-7963-5db0-a170-18be1ecd3443,Butenko,Valeri,TRUE,FALSE,Soviet Union,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Valeri_Butenko
37215c21-89ea-54b1-bfe3-135702cccc6a,Calderas,Emikar,FALSE,TRUE,Venezuela,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Emikar_Calderas
f86d254e-1c7c-54d2-86f1-f816c3fa4554,Callaghan,Leo,TRUE,FALSE,Wales,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Leo_Callaghan
ab6cb91f-b48c-5a2e-9de2-f6581fe511bb,Camara,Engage,TRUE,FALSE,Guinea,d7bd58d8-3349-543e-a891-dc0ac15c3d92,Confederation of African Football,CAF,
4b8b9662-bbcb-543c-a3f7-44d391a37677,Campos,Joaquim,TRUE,FALSE,Portugal,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
56f385a5-44b8-57ea-849f-5238b83e62a4,Capdeville,Georges,TRUE,FALSE,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Georges_Capdeville
f4cc7962-9150-5fad-953f-95fa1f563077,Cardellino,Juan Daniel,TRUE,FALSE,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Juan_Daniel_Cardellino
7a42c487-9533-5ace-a377-b7173fc3b237,Carraro,Albino,TRUE,FALSE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
14d8f51c-9d39-54dc-a91c-bea4cb8506d3,Carvajal,María,FALSE,TRUE,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Mar%C3%ADa_Carvajal
7956cf1b-4cbc-5055-a850-a4a6ce072ef6,Casarin,Paolo,TRUE,FALSE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Paolo_Casarin
167b7fd9-0df7-5a83-957b-f6460b4464d0,Castrilli,Javier,TRUE,FALSE,Argentina,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Javier_Castrilli
3f1916d9-feee-565e-a5c7-2f08f0524b37,Castro,Gastón,TRUE,FALSE,Chile,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Gast%C3%B3n_Castro
53cd3b8e-a6bd-5320-8264-94fa00e32a5f,Cavani,Filippi,TRUE,FALSE,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Filippi_Cavani
97d239a1-d474-5e63-8f55-371bbc0b7b2b,Cha,Sung-mi,FALSE,TRUE,South Korea,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,
98c5574b-efc2-52a0-aa40-ff5896b4247f,Chan,Tam Sun,TRUE,FALSE,Hong Kong,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Thomson_Chan
d4735a6e-687c-5e8c-ae4c-e9f65f61b1a1,Chenard,Carol Anne,FALSE,TRUE,Canada,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,
6c6ea497-7baf-5d0b-95d3-12cbf2d4965a,Christophe,Henri,TRUE,FALSE,Belgium,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Henri_Christophe_(referee)
a8570a3f-83db-55e2-a865-f75a31045296,Christov,Vojtěch,TRUE,FALSE,Czechoslovakia,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Vojt%C4%9Bch_Christov
fe732be0-3ae5-503d-a02b-011bfcd16b65,Claus,Raphael,TRUE,FALSE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Raphael_Claus
d8e42fae-a053-5938-8ae2-bd127e011165,Codesal,Edgardo,TRUE,FALSE,Mexico,2e2e8de6-629d-52db-ae57-a59213b1e0ed,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,https://en.wikipedia.org/wiki/Edgardo_Codesal
9d03534b-33d0-50d3-af57-94d20e6278d2,Codesal,José María,TRUE,FALSE,Uruguay,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
fa52b075-7bbd-5099-8f48-4fb6ef343b1a,Codjia,Coffi,TRUE,FALSE,Benin,6349fd9d-fd40-5a60-9e90-8ff953842334,Asian Football Confederation,AFC,https://en.wikipedia.org/wiki/Coffi_Codjia
a85da07f-7621-530d-addb-b7083db26a0d,Coelho,Arnaldo Cézar,TRUE,FALSE,Brazil,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,https://en.wikipedia.org/wiki/Arnaldo_C%C3%A9zar_Coelho
a11aeea8-0a45-5c19-af6a-9497b7d6f12c,Collina,Pierluigi,TRUE,FALSE,Italy,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,https://en.wikipedia.org/wiki/Pierluigi_Collina
e5380deb-bba6-5fee-96c3-c9b5eb2d82c1,Conger,Matthew,TRUE,FALSE,New Zealand,af3baf15-a112-506c-a9a3-872a8414a8e2,Oceania Football Confederation,OFC,https://en.wikipedia.org/wiki/Matthew_Conger
944f17bf-3f86-5ac4-959d-d094734eb811,Conrié,Roger,TRUE,FALSE,France,e7c3477d-bcfb-5840-9489-cd082ab0954f,Union of European Football Associations,UEFA,
47af5f2e-481f-57e9-ac94-8dc51c754427,Contreras,Marisela,FALSE,TRUE,Venezuela,55033925-8eba-5786-bcca-ede2388a87b4,South American Football Confederation,CONMEBOL,
